Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,HZ,VC,FU,BC,SQ,FG+,MI,TS,DZ,RA,BR,FG,SN
2341,2,2013-07-06,91.0,56.0,72.9,29.5,61.2,65.33333333333333,1.0,0.0,0.1553333333333329,29.231999999999996,29.906666666666656,14.0,19,8.99999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.4,0.26666666666666666,0.0,0.0
2342,1,2013-07-07,91.0,56.0,73.06666666666666,7.0,61.2,65.4,1.0,0.0,0.15399999999999955,29.230666666666664,29.905333333333324,14.0,21,8.946666666666657,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.26666666666666666,0.0,0.0
2343,2,2013-07-07,91.0,56.0,73.16666666666667,29.5,61.233333333333334,65.46666666666667,1.0,0.0,0.15399999999999955,29.229333333333333,29.903999999999993,14.0,21,8.959999999999988,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.26666666666666666,0.0,0.0
2344,1,2013-07-08,91.0,56.0,73.2,5.0,61.333333333333336,65.56666666666666,1.0,0.0,0.14266666666666622,29.228666666666665,29.903333333333325,14.0,23,8.856666666666655,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.03333333333333333,0.36666666666666664,0.3,0.0,0.0
2345,2,2013-07-08,91.0,56.0,73.2,29.5,61.46666666666667,65.63333333333334,1.0,0.0,0.17066666666666622,29.227666666666664,29.90266666666666,14.0,22,8.889999999999988,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.3333333333333333,0.0,0.0
2346,1,2013-07-09,91.0,56.0,73.23333333333333,6.0,61.7,65.83333333333333,1.0,0.0,0.16466666666666624,29.225666666666665,29.901333333333323,14.0,23,8.799999999999988,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.36666666666666664,0.3333333333333333,0.0,0.0
2347,2,2013-07-09,91.0,56.0,73.33333333333333,29.5,61.93333333333333,66.03333333333333,1.0,0.0,0.1603333333333329,29.224333333333334,29.899666666666654,14.0,23,8.743333333333322,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.4,0.36666666666666664,0.0,0.0
2348,1,2013-07-10,91.0,56.0,73.33333333333333,3.0,61.8,66.0,1.0,0.0,0.1593333333333329,29.22666666666667,29.900666666666655,14.0,34,8.78999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.36666666666666664,0.36666666666666664,0.0,0.0
2349,2,2013-07-10,91.0,56.0,73.26666666666667,29.5,61.733333333333334,65.93333333333334,1.0,0.0,0.1593333333333329,29.228333333333335,29.901666666666653,14.0,3,8.769999999999989,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.03333333333333333,0.3333333333333333,0.36666666666666664,0.0,0.0
2350,1,2013-07-11,91.0,56.0,73.26666666666667,0.0,61.3,65.73333333333333,1.0,0.0,0.10999999999999957,29.23866666666667,29.91166666666665,14.0,3,8.769999999999989,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.3,0.3333333333333333,0.0,0.0
2351,2,2013-07-11,91.0,56.0,73.16666666666667,29.5,60.86666666666667,65.5,1.0,0.0,0.10366666666666623,29.249000000000002,29.92166666666665,14.0,3,8.71999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.3333333333333333,0.0,0.0
2352,1,2013-07-12,91.0,56.0,72.96666666666667,-2.0,60.4,65.2,1.0,0.0,0.07299999999999957,29.261333333333333,29.933999999999983,14.0,8,8.63999999999999,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.3,0.0,0.0
2353,2,2013-07-12,89.0,56.0,72.7,29.5,60.03333333333333,64.96666666666667,1.0,0.0,0.05333333333333291,29.273333333333333,29.94666666666665,14.0,8,8.593333333333323,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.26666666666666666,0.0,0.0
2354,1,2013-07-13,89.0,56.0,72.63333333333334,0.0,59.96666666666667,64.93333333333334,1.0,0.0,0.05333333333333291,29.290000000000003,29.962999999999983,14.0,9,8.479999999999988,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.23333333333333334,0.26666666666666666,0.0,0.0
2355,2,2013-07-13,89.0,56.0,72.6,29.5,59.9,64.93333333333334,1.0,0.0,0.04799999999999958,29.30666666666667,29.97933333333332,14.0,9,8.389999999999988,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.2,0.26666666666666666,0.0,0.0
2356,1,2013-07-14,89.0,56.0,73.0,7.0,60.13333333333333,65.23333333333333,1.0,0.0,0.04799999999999958,29.323333333333334,29.996333333333318,14.0,9,8.233333333333322,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.2,0.23333333333333334,0.0,0.0
2357,2,2013-07-14,89.0,56.0,73.43333333333334,29.5,60.36666666666667,65.5,1.0,0.0,0.04799999999999958,29.33966666666667,30.013333333333318,14.0,8,8.116666666666655,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
2358,1,2013-07-15,89.0,56.0,73.76666666666667,6.0,61.0,66.0,1.0,0.0,0.05099999999999958,29.35033333333333,30.024999999999984,14.0,8,7.823333333333322,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
2359,2,2013-07-15,91.0,56.0,74.2,29.5,61.63333333333333,66.46666666666667,1.0,0.0,0.05166666666666624,29.361,30.03666666666665,13.8,8,7.556666666666655,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
2360,1,2013-07-16,92.0,56.0,74.73333333333333,9.0,62.333333333333336,67.03333333333333,1.0,0.0,0.05166666666666624,29.36866666666667,30.043999999999986,13.8,23,7.3733333333333215,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
2361,2,2013-07-16,93.0,56.0,75.3,29.5,63.0,67.6,1.0,0.0,0.05199999999999958,29.37666666666667,30.051666666666655,12.0,22,7.1633333333333225,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
2362,1,2013-07-17,94.0,56.0,76.0,11.0,63.666666666666664,68.23333333333333,0.0,0.0,0.05199999999999958,29.38266666666667,30.057666666666655,12.0,26,7.01999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.16666666666666666,0.23333333333333334,0.0,0.0
2363,2,2013-07-17,95.0,56.0,76.7,29.5,64.23333333333333,68.8,0.0,1.0,0.05199999999999958,29.38866666666667,30.063333333333325,10.0,25,6.846666666666655,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.23333333333333334,0.0,0.0
2364,1,2013-07-18,95.0,56.0,77.36666666666666,12.0,64.63333333333334,69.26666666666667,0.0,3.0,0.05133333333333291,29.388333333333332,30.06366666666666,10.0,24,6.939999999999988,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.2,0.0,0.0
2365,2,2013-07-18,96.0,56.0,78.03333333333333,29.5,65.0,69.73333333333333,0.0,5.0,0.04899999999999958,29.388333333333332,30.06399999999999,10.0,23,7.113333333333322,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.1,0.2,0.0,0.0
2366,1,2013-07-19,96.0,58.0,78.5,10.0,65.3,70.1,0.0,6.0,0.06833333333333291,29.380333333333333,30.05666666666666,13.3,25,7.409999999999989,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0
2367,2,2013-07-19,97.0,58.0,78.96666666666667,29.5,65.63333333333334,70.43333333333334,0.0,6.0,0.06833333333333291,29.372333333333334,30.048999999999996,13.4,24,7.6166666666666565,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1,0.16666666666666666,0.0,0.0
2368,1,2013-07-20,97.0,58.0,79.2,6.0,65.73333333333333,70.53333333333333,0.0,6.0,0.07033333333333291,29.366999999999997,30.043,13.4,1,7.7066666666666555,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.1,0.16666666666666666,0.0,0.0
2369,2,2013-07-20,97.0,58.0,79.36666666666666,29.5,65.83333333333333,70.63333333333334,0.0,6.0,0.07066666666666624,29.361666666666665,30.037,13.4,3,7.7499999999999885,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.0,0.0
2370,1,2013-07-21,97.0,58.0,79.5,4.0,65.83333333333333,70.66666666666667,0.0,6.0,0.07099999999999956,29.357999999999997,30.033,13.4,7,7.823333333333322,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.0,0.0
2371,2,2013-07-21,97.0,58.0,79.63333333333334,29.5,65.83333333333333,70.7,0.0,6.0,0.07099999999999956,29.353999999999996,30.029,13.4,11,7.889999999999988,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.0,0.0
2372,1,2013-07-22,97.0,58.0,79.63333333333334,5.0,65.8,70.7,0.0,6.0,0.07099999999999956,29.347666666666665,30.022666666666666,13.4,24,7.909999999999988,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
2373,2,2013-07-22,97.0,58.0,79.66666666666667,29.5,65.73333333333333,70.66666666666667,0.0,6.0,0.07099999999999956,29.34133333333333,30.01633333333333,13.4,21,7.883333333333322,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.16666666666666666,0.0,0.0
2374,1,2013-07-23,97.0,58.0,79.43333333333334,-3.0,65.36666666666666,70.33333333333333,0.0,6.0,0.055333333333332894,29.338333333333328,30.01233333333333,13.4,2,7.969999999999988,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.13333333333333333,0.0,0.0
2375,2,2013-07-23,97.0,58.0,79.23333333333333,29.5,64.96666666666667,70.06666666666666,0.0,6.0,0.027333333333332894,29.334999999999997,30.00766666666666,13.4,1,7.9999999999999885,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.1,0.0,0.0
2376,1,2013-07-24,97.0,58.0,78.8,-8.0,64.2,69.5,0.0,1.0,0.027333333333332894,29.338999999999995,30.010999999999992,13.4,5,8.026666666666655,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0
2377,2,2013-07-24,97.0,58.0,78.4,29.5,63.4,68.9,0.0,1.0,0.026999999999999563,29.342999999999996,30.01433333333333,13.4,5,8.066666666666654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.03333333333333333,0.0,0.0
2378,1,2013-07-25,97.0,57.0,78.16666666666667,-5.0,63.03333333333333,68.6,0.0,1.0,0.026999999999999563,29.347333333333328,30.01966666666666,13.4,23,7.9599999999999875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.03333333333333333,0.0,0.0
2379,2,2013-07-25,97.0,57.0,77.93333333333334,29.5,62.6,68.3,0.0,1.0,0.026999999999999563,29.351666666666663,30.025333333333325,13.4,23,7.823333333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.1,0.03333333333333333,0.0,0.0
2380,1,2013-07-26,97.0,57.0,77.7,-8.0,62.833333333333336,68.33333333333333,0.0,1.0,0.039999999999999564,29.34666666666666,30.021333333333327,13.4,22,7.859999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0
2381,2,2013-07-26,97.0,57.0,77.63333333333334,29.5,63.03333333333333,68.36666666666666,0.0,1.0,0.040333333333332895,29.341999999999995,30.017666666666667,13.4,21,7.949999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0
2382,1,2013-07-27,97.0,55.0,77.26666666666667,-14.0,62.96666666666667,68.2,5.0,0.0,0.040333333333332895,29.334999999999994,30.011,13.4,30,8.14333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0
2383,2,2013-07-27,97.0,55.0,77.0,29.5,62.8,67.96666666666667,5.0,0.0,0.040333333333332895,29.327999999999992,30.004333333333328,13.4,30,8.339999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.06666666666666667,0.0,0.0
2384,1,2013-07-28,97.0,54.0,76.63333333333334,-12.0,62.5,67.63333333333334,5.0,0.0,0.040333333333332895,29.321999999999996,29.997999999999994,13.4,28,8.39333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.2,0.06666666666666667,0.0,0.0
2385,2,2013-07-28,97.0,54.0,76.23333333333333,29.5,62.13333333333333,67.26666666666667,5.0,0.0,0.040333333333332895,29.316333333333326,29.992333333333328,13.4,26,8.483333333333322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.23333333333333334,0.06666666666666667,0.0,0.0
2386,1,2013-07-29,97.0,54.0,75.8,-7.0,61.766666666666666,66.86666666666666,5.0,0.0,0.040333333333332895,29.314333333333323,29.990333333333332,13.4,1,8.463333333333322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.23333333333333334,0.06666666666666667,0.0,0.0
2387,2,2013-07-29,97.0,54.0,75.33333333333333,29.5,61.333333333333336,66.5,5.0,0.0,0.040333333333332895,29.312666666666658,29.988333333333333,13.4,2,8.436666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.23333333333333334,0.06666666666666667,0.0,0.0
2388,1,2013-07-30,97.0,54.0,74.86666666666666,-8.0,60.93333333333333,66.1,5.0,0.0,0.038666666666666225,29.308333333333326,29.984666666666666,13.4,16,8.423333333333323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0
2389,2,2013-07-30,97.0,54.0,74.36666666666666,29.5,60.43333333333333,65.66666666666667,5.0,0.0,0.03799999999999956,29.30466666666666,29.981666666666666,13.4,16,8.416666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3,0.06666666666666667,0.0,0.0
2390,1,2013-07-31,97.0,54.0,73.9,-5.0,60.166666666666664,65.33333333333333,5.0,0.0,0.054666666666666225,29.295333333333325,29.973333333333333,13.4,32,8.336666666666655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.3333333333333333,0.1,0.0,0.0
2391,2,2013-07-31,97.0,54.0,73.4,29.5,59.93333333333333,65.0,5.0,0.0,0.06033333333333289,29.285999999999994,29.964999999999996,13.4,30,8.233333333333322,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.36666666666666664,0.13333333333333333,0.0,0.0
2392,1,2013-08-01,97.0,54.0,72.93333333333334,-2.0,59.43333333333333,64.53333333333333,5.0,0.0,0.06033333333333289,29.27666666666666,29.955666666666666,13.4,30,8.263333333333323,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.36666666666666664,0.13333333333333333,0.0,0.0
2393,2,2013-08-01,97.0,54.0,72.46666666666667,29.5,58.9,64.1,5.0,0.0,0.06033333333333289,29.267333333333326,29.947,13.4,29,8.263333333333323,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.36666666666666664,0.13333333333333333,0.0,0.0
2394,1,2013-08-02,97.0,54.0,72.03333333333333,0.0,58.6,63.8,5.0,0.0,0.08133333333333288,29.261999999999993,29.941,13.4,29,8.266666666666657,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666667,0.4,0.16666666666666666,0.0,0.0
2395,2,2013-08-02,97.0,54.0,71.63333333333334,29.5,58.3,63.46666666666667,5.0,0.0,0.09499999999999956,29.256999999999994,29.935333333333336,13.4,23,8.209999999999988,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.0,0.0
2396,1,2013-08-03,97.0,54.0,71.26666666666667,0.0,57.8,63.03333333333333,5.0,0.0,0.07566666666666623,29.26466666666666,29.942,13.4,2,7.969999999999989,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.43333333333333335,0.13333333333333333,0.0,0.0
2397,2,2013-08-03,90.0,54.0,70.83333333333333,29.5,57.3,62.6,5.0,0.0,0.07566666666666623,29.271999999999995,29.948666666666664,10.3,4,7.786666666666656,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.43333333333333335,0.13333333333333333,0.0,0.0
2398,1,2013-08-04,90.0,54.0,70.43333333333334,-5.0,57.03333333333333,62.333333333333336,5.0,0.0,0.07366666666666623,29.280333333333328,29.957999999999995,10.3,6,7.796666666666656,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.0
2399,2,2013-08-04,90.0,54.0,70.0,29.5,56.766666666666666,62.06666666666667,5.0,0.0,0.07333333333333289,29.288999999999994,29.96733333333333,10.3,7,7.786666666666657,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.0
2400,1,2013-08-05,90.0,54.0,69.63333333333334,-6.0,56.56666666666667,61.833333333333336,5.0,0.0,0.07533333333333289,29.290666666666663,29.97033333333333,10.3,19,7.8166666666666575,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5,0.13333333333333333,0.0,0.0
2401,2,2013-08-05,90.0,54.0,69.26666666666667,29.5,56.333333333333336,61.56666666666667,5.0,0.0,0.07599999999999957,29.29233333333333,29.973666666666663,10.3,18,7.8166666666666575,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.5,0.13333333333333333,0.0,0.0
2402,1,2013-08-06,90.0,54.0,69.13333333333334,2.0,56.4,61.53333333333333,5.0,0.0,0.0773333333333329,29.294333333333327,29.976333333333333,10.3,21,7.836666666666657,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.0,0.0
2403,2,2013-08-06,86.0,54.0,69.0,29.5,56.43333333333333,61.5,5.0,0.0,0.0773333333333329,29.296666666666663,29.979,10.3,21,7.9033333333333236,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.13333333333333333,0.0,0.0
2404,1,2013-08-07,89.0,54.0,69.23333333333333,5.0,56.7,61.733333333333334,5.0,0.0,0.0763333333333329,29.29633333333333,29.979,10.3,30,7.866666666666657,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.13333333333333333,0.0,0.0
2405,2,2013-08-07,91.0,54.0,69.5,29.5,57.0,61.96666666666667,5.0,0.0,0.07666666666666623,29.295999999999996,29.979333333333336,10.3,30,7.836666666666657,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.0,0.0
2406,1,2013-08-08,91.0,54.0,69.7,-1.0,57.166666666666664,62.1,5.0,0.0,0.07666666666666623,29.29433333333333,29.97833333333334,10.3,5,7.876666666666657,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.0,0.0
2407,2,2013-08-08,91.0,54.0,69.9,29.5,57.4,62.266666666666666,5.0,0.0,0.07666666666666623,29.292666666666666,29.976666666666674,10.5,5,7.886666666666658,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.0,0.0
2408,1,2013-08-09,91.0,54.0,69.96666666666667,-2.0,57.6,62.4,5.0,0.0,0.07666666666666623,29.290999999999997,29.97433333333334,10.5,27,7.8933333333333255,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.0,0.0
2409,2,2013-08-09,91.0,54.0,70.06666666666666,29.5,57.8,62.56666666666667,5.0,0.0,0.07666666666666623,29.28933333333333,29.97166666666668,10.5,27,7.949999999999991,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.43333333333333335,0.16666666666666666,0.0,0.0
2410,1,2013-08-10,91.0,54.0,70.3,0.0,57.666666666666664,61.45,5.0,0.0,0.06366666666666623,29.298999999999996,29.976333333333343,10.5,5,7.883333333333325,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.13333333333333333,0.0,0.0
2411,2,2013-08-10,91.0,54.0,70.46666666666667,29.5,57.56666666666667,61.483333333333334,5.0,0.0,0.0633333333333329,29.30633333333333,29.980666666666675,10.5,6,7.789999999999992,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.36666666666666664,0.13333333333333333,0.0,0.0
2412,1,2013-08-11,91.0,54.0,70.83333333333333,-2.0,57.9,60.6,3.0,0.0,0.06366666666666623,29.312333333333335,29.986333333333345,10.5,27,7.536666666666659,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.13333333333333333,0.0,0.0
2413,2,2013-08-11,91.0,54.0,71.2,29.5,58.166666666666664,60.9,3.0,0.0,0.06366666666666623,29.318666666666665,29.99200000000001,10.5,24,7.339999999999992,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.4,0.13333333333333333,0.0,0.0
2414,1,2013-08-12,91.0,55.0,71.63333333333334,2.0,58.666666666666664,61.333333333333336,2.0,0.0,0.07266666666666623,29.317999999999998,29.99200000000001,10.5,27,7.286666666666659,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.13333333333333333,0.0,0.0
2415,2,2013-08-12,91.0,57.0,72.1,29.5,59.2,60.516666666666666,0.0,1.0,0.09466666666666623,29.317,29.99133333333334,10.5,26,7.216666666666658,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.13333333333333333,0.0,0.0
2416,1,2013-08-13,91.0,57.0,72.0,-9.0,59.1,60.483333333333334,1.0,0.0,0.09466666666666623,29.31566666666667,29.99000000000001,10.5,3,7.303333333333325,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.13333333333333333,0.0,0.0
2417,2,2013-08-13,91.0,57.0,72.0,29.5,59.0,60.416666666666664,1.0,0.0,0.09466666666666623,29.314,29.988666666666674,11.2,2,7.443333333333325,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.13333333333333333,0.0,0.0
2418,1,2013-08-14,91.0,56.0,71.93333333333334,-8.0,58.7,60.21666666666667,1.0,0.0,0.0933333333333329,29.31566666666667,29.990000000000006,11.2,4,7.523333333333325,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.36666666666666664,0.13333333333333333,0.0,0.0
2419,2,2013-08-14,91.0,56.0,71.83333333333333,29.5,58.46666666666667,60.05,1.0,0.0,0.0933333333333329,29.317666666666664,29.991333333333337,11.2,3,7.556666666666659,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.13333333333333333,0.0,0.0
2420,1,2013-08-15,91.0,55.0,71.7,-7.0,58.1,59.81666666666667,1.0,0.0,0.07666666666666623,29.322333333333333,29.995666666666672,11.2,24,7.573333333333325,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3,0.1,0.0,0.0
2421,2,2013-08-15,91.0,55.0,71.56666666666666,29.5,57.666666666666664,59.583333333333336,1.0,0.0,0.07066666666666623,29.326999999999998,30.000333333333337,11.2,22,7.5999999999999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0
2422,1,2013-08-16,91.0,55.0,71.5,-3.0,57.5,59.516666666666666,1.0,0.0,0.07066666666666623,29.334,30.007,11.2,4,7.513333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0
2423,2,2013-08-16,91.0,55.0,71.43333333333334,29.5,57.4,59.45,1.0,0.0,0.07066666666666623,29.341,30.013333333333332,11.2,7,7.469999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.0,0.0
2424,1,2013-08-17,91.0,55.0,71.3,-3.0,57.166666666666664,59.28333333333333,1.0,0.0,0.04966666666666623,29.35166666666667,30.024,11.2,8,7.409999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.0,0.0
2425,2,2013-08-17,91.0,55.0,71.1,29.5,56.93333333333333,59.15,1.0,0.0,0.03599999999999957,29.361666666666668,30.034333333333333,11.2,7,7.363333333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.03333333333333333,0.0,0.0
2426,1,2013-08-18,91.0,55.0,71.0,-2.0,57.0,59.18333333333333,1.0,0.0,0.03599999999999957,29.36433333333333,30.038,11.2,8,7.296666666666661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.03333333333333333,0.0,0.0
2427,2,2013-08-18,91.0,55.0,70.96666666666667,29.5,57.1,59.25,1.0,0.0,0.03599999999999957,29.36733333333333,30.041666666666668,11.2,8,7.1766666666666605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.03333333333333333,0.0,0.0
